Planta,Centro,Producto,Cliente,Costo_Plant_Centro,Costo_Centro_Cliente
Planta_2,Centro_7,Producto_3,Cliente_18,9.76,8.17
Planta_2,Centro_7,Producto_4,Cliente_18,4.78,3.6
Planta_2,Centro_7,Producto_5,Cliente_18,2.42,11.3
Planta_2,Centro_7,Producto_1,Cliente_19,5.66,5.72
Planta_2,Centro_7,Producto_2,Cliente_19,6.91,6.03
Planta_2,Centro_7,Producto_3,Cliente_19,6.62,7.31
Planta_2,Centro_7,Producto_4,Cliente_19,8.59,12.85
Planta_2,Centro_7,Producto_5,Cliente_19,5.82,7.21
Planta_2,Centro_7,Producto_1,Cliente_20,4.9,12.67
Planta_2,Centro_7,Producto_2,Cliente_20,4.63,5.51
Planta_2,Centro_7,Producto_3,Cliente_20,2.68,8.6
Planta_2,Centro_7,Producto_4,Cliente_20,5.86,13.09
Planta_2,Centro_7,Producto_5,Cliente_20,3.77,7.57
Planta_2,Centro_8,Producto_1,Cliente_1,8.47,12.88
Planta_2,Centro_8,Producto_2,Cliente_1,5.08,8.51
Planta_2,Centro_8,Producto_3,Cliente_1,4.43,14.19
Planta_2,Centro_8,Producto_4,Cliente_1,2.95,14.2
Planta_2,Centro_8,Producto_5,Cliente_1,7.47,9.38
Planta_2,Centro_8,Producto_1,Cliente_2,2.26,8.71
Planta_2,Centro_8,Producto_2,Cliente_2,5.26,4.93
Planta_2,Centro_8,Producto_3,Cliente_2,7.25,14.65
Planta_2,Centro_8,Producto_4,Cliente_2,6.5,11.58
Planta_2,Centro_8,Producto_5,Cliente_2,2.55,8.01
Planta_2,Centro_8,Producto_1,Cliente_3,2.93,10.35
Planta_2,Centro_8,Producto_2,Cliente_3,9.51,10.94
Planta_2,Centro_8,Producto_3,Cliente_3,2.61,7.26
Planta_2,Centro_8,Producto_4,Cliente_3,6.41,7.84
Planta_2,Centro_8,Producto_5,Cliente_3,8.67,12.78
Planta_2,Centro_8,Producto_1,Cliente_4,6.89,7.48
Planta_2,Centro_8,Producto_2,Cliente_4,4.04,4.27
Planta_2,Centro_8,Producto_3,Cliente_4,4.84,7.96
Planta_2,Centro_8,Producto_4,Cliente_4,7.41,10.9
Planta_2,Centro_8,Producto_5,Cliente_4,2.56,7.74
Planta_2,Centro_8,Producto_1,Cliente_5,3.45,4.88
Planta_2,Centro_8,Producto_2,Cliente_5,8.62,3.5
Planta_2,Centro_8,Producto_3,Cliente_5,5.35,5.02
Planta_2,Centro_8,Producto_4,Cliente_5,9.03,9.68
Planta_2,Centro_8,Producto_5,Cliente_5,3.85,9.03
Planta_2,Centro_8,Producto_1,Cliente_6,7.85,14.5
Planta_2,Centro_8,Producto_2,Cliente_6,3.76,13.63
Planta_2,Centro_8,Producto_3,Cliente_6,9.47,14.0
Planta_2,Centro_8,Producto_4,Cliente_6,7.08,10.56
Planta_2,Centro_8,Producto_5,Cliente_6,5.23,12.03
Planta_2,Centro_8,Producto_1,Cliente_7,6.25,11.13
Planta_2,Centro_8,Producto_2,Cliente_7,5.43,11.78
Planta_2,Centro_8,Producto_3,Cliente_7,8.6,4.76
Planta_2,Centro_8,Producto_4,Cliente_7,8.66,9.48
Planta_2,Centro_8,Producto_5,Cliente_7,8.76,8.18
Planta_2,Centro_8,Producto_1,Cliente_8,5.03,13.98
Planta_2,Centro_8,Producto_2,Cliente_8,4.01,13.13
Planta_2,Centro_8,Producto_3,Cliente_8,5.87,9.17
Planta_2,Centro_8,Producto_4,Cliente_8,4.47,9.88
Planta_2,Centro_8,Producto_5,Cliente_8,4.6,3.47
Planta_2,Centro_8,Producto_1,Cliente_9,4.18,3.08
Planta_2,Centro_8,Producto_2,Cliente_9,9.83,14.59
Planta_2,Centro_8,Producto_3,Cliente_9,5.16,11.74
Planta_2,Centro_8,Producto_4,Cliente_9,4.77,11.05
Planta_2,Centro_8,Producto_5,Cliente_9,8.44,14.36
Planta_2,Centro_8,Producto_1,Cliente_10,5.2,12.4
Planta_2,Centro_8,Producto_2,Cliente_10,4.13,14.88
Planta_2,Centro_8,Producto_3,Cliente_10,2.21,10.24
Planta_2,Centro_8,Producto_4,Cliente_10,7.28,11.26
Planta_2,Centro_8,Producto_5,Cliente_10,2.96,14.26
Planta_2,Centro_8,Producto_1,Cliente_11,3.45,10.47
Planta_2,Centro_8,Producto_2,Cliente_11,3.78,6.69
Planta_2,Centro_8,Producto_3,Cliente_11,6.37,8.01
Planta_2,Centro_8,Producto_4,Cliente_11,3.28,5.05
Planta_2,Centro_8,Producto_5,Cliente_11,5.35,12.09
Planta_2,Centro_8,Producto_1,Cliente_12,9.18,4.01
Planta_2,Centro_8,Producto_2,Cliente_12,5.14,4.2
Planta_2,Centro_8,Producto_3,Cliente_12,2.13,10.94
Planta_2,Centro_8,Producto_4,Cliente_12,6.82,4.96
Planta_2,Centro_8,Producto_5,Cliente_12,3.87,3.28
Planta_2,Centro_8,Producto_1,Cliente_13,8.68,14.7
Planta_2,Centro_8,Producto_2,Cliente_13,3.08,5.78
Planta_2,Centro_8,Producto_3,Cliente_13,8.95,14.12
Planta_2,Centro_8,Producto_4,Cliente_13,5.36,3.61
Planta_2,Centro_8,Producto_5,Cliente_13,2.32,9.89
Planta_2,Centro_8,Producto_1,Cliente_14,5.14,3.34
Planta_2,Centro_8,Producto_2,Cliente_14,6.67,3.14
Planta_2,Centro_8,Producto_3,Cliente_14,8.3,6.68
Planta_2,Centro_8,Producto_4,Cliente_14,2.32,10.06
Planta_2,Centro_8,Producto_5,Cliente_14,5.18,14.69
Planta_2,Centro_8,Producto_1,Cliente_15,6.35,6.3
Planta_2,Centro_8,Producto_2,Cliente_15,7.68,6.26
Planta_2,Centro_8,Producto_3,Cliente_15,9.23,7.5
Planta_2,Centro_8,Producto_4,Cliente_15,6.4,3.61
Planta_2,Centro_8,Producto_5,Cliente_15,5.41,12.99
Planta_2,Centro_8,Producto_1,Cliente_16,8.45,5.69
Planta_2,Centro_8,Producto_2,Cliente_16,3.81,12.81
Planta_2,Centro_8,Producto_3,Cliente_16,9.44,4.14
Planta_2,Centro_8,Producto_4,Cliente_16,5.6,7.05
Planta_2,Centro_8,Producto_5,Cliente_16,8.97,4.0
Planta_2,Centro_8,Producto_1,Cliente_17,3.69,12.03
Planta_2,Centro_8,Producto_2,Cliente_17,2.41,8.91
Planta_2,Centro_8,Producto_3,Cliente_17,5.54,7.01
Planta_2,Centro_8,Producto_4,Cliente_17,5.16,9.36
Planta_2,Centro_8,Producto_5,Cliente_17,3.29,9.86
Planta_2,Centro_8,Producto_1,Cliente_18,8.44,12.12
Planta_2,Centro_8,Producto_2,Cliente_18,3.23,4.79
Planta_2,Centro_8,Producto_3,Cliente_18,4.15,7.33
Planta_2,Centro_8,Producto_4,Cliente_18,5.27,11.16
Planta_2,Centro_8,Producto_5,Cliente_18,2.45,3.42
Planta_2,Centro_8,Producto_1,Cliente_19,5.14,11.37
Planta_2,Centro_8,Producto_2,Cliente_19,3.55,10.7
Planta_2,Centro_8,Producto_3,Cliente_19,4.08,13.63
Planta_2,Centro_8,Producto_4,Cliente_19,9.17,6.57
Planta_2,Centro_8,Producto_5,Cliente_19,3.84,7.94
Planta_2,Centro_8,Producto_1,Cliente_20,3.92,11.07
Planta_2,Centro_8,Producto_2,Cliente_20,8.61,11.08
Planta_2,Centro_8,Producto_3,Cliente_20,8.59,7.76
Planta_2,Centro_8,Producto_4,Cliente_20,3.25,11.86
Planta_2,Centro_8,Producto_5,Cliente_20,4.88,11.06
Planta_2,Centro_9,Producto_1,Cliente_1,4.17,3.97
Planta_2,Centro_9,Producto_2,Cliente_1,9.94,4.87
Planta_2,Centro_9,Producto_3,Cliente_1,9.91,14.73
Planta_2,Centro_9,Producto_4,Cliente_1,8.35,10.91
Planta_2,Centro_9,Producto_5,Cliente_1,6.62,13.39
Planta_2,Centro_9,Producto_1,Cliente_2,4.32,8.61
Planta_2,Centro_9,Producto_2,Cliente_2,6.96,7.93
Planta_2,Centro_9,Producto_3,Cliente_2,5.42,6.96
Planta_2,Centro_9,Producto_4,Cliente_2,6.51,13.21
Planta_2,Centro_9,Producto_5,Cliente_2,3.61,14.21
Planta_2,Centro_9,Producto_1,Cliente_3,7.51,12.88
Planta_2,Centro_9,Producto_2,Cliente_3,6.45,12.35
Planta_2,Centro_9,Producto_3,Cliente_3,2.13,12.82
Planta_2,Centro_9,Producto_4,Cliente_3,2.32,13.68
Planta_2,Centro_9,Producto_5,Cliente_3,9.94,6.53
Planta_2,Centro_9,Producto_1,Cliente_4,3.68,12.18
Planta_2,Centro_9,Producto_2,Cliente_4,4.02,13.39
Planta_2,Centro_9,Producto_3,Cliente_4,2.82,4.51
Planta_2,Centro_9,Producto_4,Cliente_4,9.83,11.09
Planta_2,Centro_9,Producto_5,Cliente_4,8.78,6.89
Planta_2,Centro_9,Producto_1,Cliente_5,7.41,10.13
Planta_2,Centro_9,Producto_2,Cliente_5,6.83,11.19
Planta_2,Centro_9,Producto_3,Cliente_5,6.6,8.15
Planta_2,Centro_9,Producto_4,Cliente_5,4.21,12.22
Planta_2,Centro_9,Producto_5,Cliente_5,3.81,11.31
Planta_2,Centro_9,Producto_1,Cliente_6,3.87,10.5
Planta_2,Centro_9,Producto_2,Cliente_6,7.98,5.62
Planta_2,Centro_9,Producto_3,Cliente_6,2.48,4.57
Planta_2,Centro_9,Producto_4,Cliente_6,6.85,13.19
Planta_2,Centro_9,Producto_5,Cliente_6,2.36,11.81
Planta_2,Centro_9,Producto_1,Cliente_7,4.73,8.74
Planta_2,Centro_9,Producto_2,Cliente_7,9.43,6.98
Planta_2,Centro_9,Producto_3,Cliente_7,5.72,3.16
Planta_2,Centro_9,Producto_4,Cliente_7,2.65,6.1
Planta_2,Centro_9,Producto_5,Cliente_7,2.22,10.58
Planta_2,Centro_9,Producto_1,Cliente_8,5.41,9.58
Planta_2,Centro_9,Producto_2,Cliente_8,3.4,6.55
Planta_2,Centro_9,Producto_3,Cliente_8,7.31,14.58
Planta_2,Centro_9,Producto_4,Cliente_8,2.4,13.68
Planta_2,Centro_9,Producto_5,Cliente_8,6.62,9.77
Planta_2,Centro_9,Producto_1,Cliente_9,6.0,3.83
Planta_2,Centro_9,Producto_2,Cliente_9,2.72,10.21
Planta_2,Centro_9,Producto_3,Cliente_9,4.73,14.01
Planta_2,Centro_9,Producto_4,Cliente_9,5.25,4.72
Planta_2,Centro_9,Producto_5,Cliente_9,7.72,6.52
Planta_2,Centro_9,Producto_1,Cliente_10,6.2,11.37
Planta_2,Centro_9,Producto_2,Cliente_10,9.2,12.51
Planta_2,Centro_9,Producto_3,Cliente_10,7.41,11.16
Planta_2,Centro_9,Producto_4,Cliente_10,9.57,6.55
Planta_2,Centro_9,Producto_5,Cliente_10,2.01,6.26
Planta_2,Centro_9,Producto_1,Cliente_11,3.74,10.94
Planta_2,Centro_9,Producto_2,Cliente_11,7.07,10.12
Planta_2,Centro_9,Producto_3,Cliente_11,2.13,11.75
Planta_2,Centro_9,Producto_4,Cliente_11,4.59,10.98
Planta_2,Centro_9,Producto_5,Cliente_11,6.45,7.11
Planta_2,Centro_9,Producto_1,Cliente_12,3.08,4.13
Planta_2,Centro_9,Producto_2,Cliente_12,8.65,14.02
Planta_2,Centro_9,Producto_3,Cliente_12,7.2,4.24
Planta_2,Centro_9,Producto_4,Cliente_12,5.22,11.75
Planta_2,Centro_9,Producto_5,Cliente_12,8.24,4.42
Planta_2,Centro_9,Producto_1,Cliente_13,2.0,11.55
Planta_2,Centro_9,Producto_2,Cliente_13,4.85,6.05
Planta_2,Centro_9,Producto_3,Cliente_13,2.1,9.48
Planta_2,Centro_9,Producto_4,Cliente_13,8.81,14.49
Planta_2,Centro_9,Producto_5,Cliente_13,6.53,9.17
Planta_2,Centro_9,Producto_1,Cliente_14,2.68,9.59
Planta_2,Centro_9,Producto_2,Cliente_14,5.04,10.29
Planta_2,Centro_9,Producto_3,Cliente_14,5.11,5.88
Planta_2,Centro_9,Producto_4,Cliente_14,2.76,6.78
Planta_2,Centro_9,Producto_5,Cliente_14,2.77,5.12
Planta_2,Centro_9,Producto_1,Cliente_15,9.9,8.33
Planta_2,Centro_9,Producto_2,Cliente_15,6.25,13.48
Planta_2,Centro_9,Producto_3,Cliente_15,9.96,9.99
Planta_2,Centro_9,Producto_4,Cliente_15,8.5,6.92
Planta_2,Centro_9,Producto_5,Cliente_15,4.45,7.83
Planta_2,Centro_9,Producto_1,Cliente_16,7.38,11.19
Planta_2,Centro_9,Producto_2,Cliente_16,4.52,4.6
Planta_2,Centro_9,Producto_3,Cliente_16,7.06,4.54
Planta_2,Centro_9,Producto_4,Cliente_16,6.63,11.32
Planta_2,Centro_9,Producto_5,Cliente_16,7.6,12.04
Planta_2,Centro_9,Producto_1,Cliente_17,8.98,9.0
Planta_2,Centro_9,Producto_2,Cliente_17,7.84,10.43
Planta_2,Centro_9,Producto_3,Cliente_17,3.49,3.31
Planta_2,Centro_9,Producto_4,Cliente_17,4.28,8.32
Planta_2,Centro_9,Producto_5,Cliente_17,6.94,13.2
Planta_2,Centro_9,Producto_1,Cliente_18,3.57,4.51
Planta_2,Centro_9,Producto_2,Cliente_18,9.71,4.3
Planta_2,Centro_9,Producto_3,Cliente_18,5.83,10.03
Planta_2,Centro_9,Producto_4,Cliente_18,6.33,4.03
Planta_2,Centro_9,Producto_5,Cliente_18,2.46,4.27
Planta_2,Centro_9,Producto_1,Cliente_19,6.68,9.53
Planta_2,Centro_9,Producto_2,Cliente_19,3.87,10.65
Planta_2,Centro_9,Producto_3,Cliente_19,8.56,3.5
Planta_2,Centro_9,Producto_4,Cliente_19,5.99,11.27
Planta_2,Centro_9,Producto_5,Cliente_19,4.02,6.69
Planta_2,Centro_9,Producto_1,Cliente_20,6.91,13.78
Planta_2,Centro_9,Producto_2,Cliente_20,8.48,10.0
Planta_2,Centro_9,Producto_3,Cliente_20,7.84,7.38
Planta_2,Centro_9,Producto_4,Cliente_20,7.13,8.59
Planta_2,Centro_9,Producto_5,Cliente_20,3.52,11.42
Planta_2,Centro_10,Producto_1,Cliente_1,6.45,7.3
Planta_2,Centro_10,Producto_2,Cliente_1,9.29,3.25
Planta_2,Centro_10,Producto_3,Cliente_1,4.53,3.68
Planta_2,Centro_10,Producto_4,Cliente_1,8.13,11.43
Planta_2,Centro_10,Producto_5,Cliente_1,4.65,11.11
Planta_2,Centro_10,Producto_1,Cliente_2,5.17,12.08
Planta_2,Centro_10,Producto_2,Cliente_2,5.63,7.95
Planta_2,Centro_10,Producto_3,Cliente_2,9.48,6.01
Planta_2,Centro_10,Producto_4,Cliente_2,2.96,10.01
Planta_2,Centro_10,Producto_5,Cliente_2,9.75,7.53
Planta_2,Centro_10,Producto_1,Cliente_3,2.5,7.07
Planta_2,Centro_10,Producto_2,Cliente_3,6.05,4.94
Planta_2,Centro_10,Producto_3,Cliente_3,7.26,14.97
Planta_2,Centro_10,Producto_4,Cliente_3,5.61,7.26
Planta_2,Centro_10,Producto_5,Cliente_3,5.21,4.38
Planta_2,Centro_10,Producto_1,Cliente_4,9.07,7.98
Planta_2,Centro_10,Producto_2,Cliente_4,5.1,10.92
Planta_2,Centro_10,Producto_3,Cliente_4,5.54,10.78
Planta_2,Centro_10,Producto_4,Cliente_4,2.49,12.76
Planta_2,Centro_10,Producto_5,Cliente_4,9.52,10.79
Planta_2,Centro_10,Producto_1,Cliente_5,9.64,4.82
Planta_2,Centro_10,Producto_2,Cliente_5,5.82,10.22
Planta_2,Centro_10,Producto_3,Cliente_5,6.65,7.82
Planta_2,Centro_10,Producto_4,Cliente_5,4.7,4.52
Planta_2,Centro_10,Producto_5,Cliente_5,5.13,4.95
Planta_2,Centro_10,Producto_1,Cliente_6,7.87,5.51
Planta_2,Centro_10,Producto_2,Cliente_6,2.47,9.63
Planta_2,Centro_10,Producto_3,Cliente_6,6.76,13.46
Planta_2,Centro_10,Producto_4,Cliente_6,6.62,7.15
Planta_2,Centro_10,Producto_5,Cliente_6,8.42,9.48
Planta_2,Centro_10,Producto_1,Cliente_7,2.63,9.79
Planta_2,Centro_10,Producto_2,Cliente_7,9.26,7.76
Planta_2,Centro_10,Producto_3,Cliente_7,4.37,4.72
Planta_2,Centro_10,Producto_4,Cliente_7,3.21,8.19
Planta_2,Centro_10,Producto_5,Cliente_7,6.77,3.97
Planta_2,Centro_10,Producto_1,Cliente_8,9.52,12.06
Planta_2,Centro_10,Producto_2,Cliente_8,6.69,12.94
Planta_2,Centro_10,Producto_3,Cliente_8,2.64,8.72
Planta_2,Centro_10,Producto_4,Cliente_8,7.04,12.94
Planta_2,Centro_10,Producto_5,Cliente_8,8.27,6.32
Planta_2,Centro_10,Producto_1,Cliente_9,9.53,4.49
Planta_2,Centro_10,Producto_2,Cliente_9,9.0,14.65
Planta_2,Centro_10,Producto_3,Cliente_9,3.42,11.66
Planta_2,Centro_10,Producto_4,Cliente_9,2.32,7.87
Planta_2,Centro_10,Producto_5,Cliente_9,6.13,9.97
Planta_2,Centro_10,Producto_1,Cliente_10,9.49,11.07
Planta_2,Centro_10,Producto_2,Cliente_10,5.85,12.72
Planta_2,Centro_10,Producto_3,Cliente_10,9.6,3.26
Planta_2,Centro_10,Producto_4,Cliente_10,9.86,4.03
Planta_2,Centro_10,Producto_5,Cliente_10,8.52,6.36
Planta_2,Centro_10,Producto_1,Cliente_11,3.06,8.28
Planta_2,Centro_10,Producto_2,Cliente_11,7.15,7.57
Planta_2,Centro_10,Producto_3,Cliente_11,2.44,10.19
Planta_2,Centro_10,Producto_4,Cliente_11,9.22,7.6
Planta_2,Centro_10,Producto_5,Cliente_11,3.73,8.31
Planta_2,Centro_10,Producto_1,Cliente_12,2.39,12.85
Planta_2,Centro_10,Producto_2,Cliente_12,8.61,10.06
Planta_2,Centro_10,Producto_3,Cliente_12,4.82,12.6
Planta_2,Centro_10,Producto_4,Cliente_12,6.44,12.91
Planta_2,Centro_10,Producto_5,Cliente_12,7.05,12.41
Planta_2,Centro_10,Producto_1,Cliente_13,6.79,7.97
Planta_2,Centro_10,Producto_2,Cliente_13,9.66,9.49
Planta_2,Centro_10,Producto_3,Cliente_13,6.84,5.65
Planta_2,Centro_10,Producto_4,Cliente_13,7.01,9.86
Planta_2,Centro_10,Producto_5,Cliente_13,3.48,3.72
Planta_2,Centro_10,Producto_1,Cliente_14,6.83,12.16
Planta_2,Centro_10,Producto_2,Cliente_14,6.19,5.72
Planta_2,Centro_10,Producto_3,Cliente_14,7.33,3.96
Planta_2,Centro_10,Producto_4,Cliente_14,5.53,4.96
Planta_2,Centro_10,Producto_5,Cliente_14,3.48,5.43
Planta_2,Centro_10,Producto_1,Cliente_15,5.09,3.61
Planta_2,Centro_10,Producto_2,Cliente_15,5.18,9.14
Planta_2,Centro_10,Producto_3,Cliente_15,5.87,7.59
Planta_2,Centro_10,Producto_4,Cliente_15,8.71,4.74
Planta_2,Centro_10,Producto_5,Cliente_15,6.05,3.74
Planta_2,Centro_10,Producto_1,Cliente_16,2.57,9.89
Planta_2,Centro_10,Producto_2,Cliente_16,6.53,13.54
Planta_2,Centro_10,Producto_3,Cliente_16,6.46,14.52
Planta_2,Centro_10,Producto_4,Cliente_16,2.39,4.18
Planta_2,Centro_10,Producto_5,Cliente_16,2.35,5.22
Planta_2,Centro_10,Producto_1,Cliente_17,6.33,10.75
Planta_2,Centro_10,Producto_2,Cliente_17,2.36,14.35
Planta_2,Centro_10,Producto_3,Cliente_17,8.74,6.56
Planta_2,Centro_10,Producto_4,Cliente_17,2.62,5.04
Planta_2,Centro_10,Producto_5,Cliente_17,3.02,4.48
Planta_2,Centro_10,Producto_1,Cliente_18,6.15,5.95
Planta_2,Centro_10,Producto_2,Cliente_18,4.87,14.87
Planta_2,Centro_10,Producto_3,Cliente_18,7.47,14.39
Planta_2,Centro_10,Producto_4,Cliente_18,3.14,7.59
Planta_2,Centro_10,Producto_5,Cliente_18,6.44,3.92
Planta_2,Centro_10,Producto_1,Cliente_19,2.03,11.05
Planta_2,Centro_10,Producto_2,Cliente_19,7.13,7.93
Planta_2,Centro_10,Producto_3,Cliente_19,5.92,7.99
Planta_2,Centro_10,Producto_4,Cliente_19,2.19,7.02
Planta_2,Centro_10,Producto_5,Cliente_19,3.42,4.18
Planta_2,Centro_10,Producto_1,Cliente_20,9.65,10.19
Planta_2,Centro_10,Producto_2,Cliente_20,7.83,6.78
Planta_2,Centro_10,Producto_3,Cliente_20,5.15,5.84
Planta_2,Centro_10,Producto_4,Cliente_20,2.78,5.15
Planta_2,Centro_10,Producto_5,Cliente_20,8.38,11.13
Planta_3,Centro_1,Producto_1,Cliente_1,6.38,8.7
Planta_3,Centro_1,Producto_2,Cliente_1,9.38,3.87
Planta_3,Centro_1,Producto_3,Cliente_1,4.24,7.2
Planta_3,Centro_1,Producto_4,Cliente_1,8.26,14.91
Planta_3,Centro_1,Producto_5,Cliente_1,3.93,13.49
Planta_3,Centro_1,Producto_1,Cliente_2,8.64,5.7
Planta_3,Centro_1,Producto_2,Cliente_2,5.19,7.92
Planta_3,Centro_1,Producto_3,Cliente_2,9.83,5.17
Planta_3,Centro_1,Producto_4,Cliente_2,8.39,7.01
Planta_3,Centro_1,Producto_5,Cliente_2,7.85,8.04
Planta_3,Centro_1,Producto_1,Cliente_3,6.63,12.99
Planta_3,Centro_1,Producto_2,Cliente_3,8.43,13.4
Planta_3,Centro_1,Producto_3,Cliente_3,2.48,11.3
Planta_3,Centro_1,Producto_4,Cliente_3,3.12,7.99
Planta_3,Centro_1,Producto_5,Cliente_3,6.39,7.83
Planta_3,Centro_1,Producto_1,Cliente_4,6.16,14.96
Planta_3,Centro_1,Producto_2,Cliente_4,3.08,11.11
Planta_3,Centro_1,Producto_3,Cliente_4,5.17,4.6
Planta_3,Centro_1,Producto_4,Cliente_4,3.27,14.39
Planta_3,Centro_1,Producto_5,Cliente_4,9.04,13.88
Planta_3,Centro_1,Producto_1,Cliente_5,9.93,5.5
Planta_3,Centro_1,Producto_2,Cliente_5,4.84,11.03
Planta_3,Centro_1,Producto_3,Cliente_5,5.87,8.02
Planta_3,Centro_1,Producto_4,Cliente_5,4.86,10.13
Planta_3,Centro_1,Producto_5,Cliente_5,6.6,4.94
Planta_3,Centro_1,Producto_1,Cliente_6,5.77,9.64
Planta_3,Centro_1,Producto_2,Cliente_6,6.56,5.52
Planta_3,Centro_1,Producto_3,Cliente_6,7.94,3.3
Planta_3,Centro_1,Producto_4,Cliente_6,4.84,12.36
Planta_3,Centro_1,Producto_5,Cliente_6,6.51,6.13
Planta_3,Centro_1,Producto_1,Cliente_7,7.56,9.81
Planta_3,Centro_1,Producto_2,Cliente_7,8.37,11.82
Planta_3,Centro_1,Producto_3,Cliente_7,6.88,8.86
Planta_3,Centro_1,Producto_4,Cliente_7,3.07,6.14
Planta_3,Centro_1,Producto_5,Cliente_7,5.35,10.19
Planta_3,Centro_1,Producto_1,Cliente_8,6.11,6.46
Planta_3,Centro_1,Producto_2,Cliente_8,2.05,8.95
Planta_3,Centro_1,Producto_3,Cliente_8,4.29,11.82
Planta_3,Centro_1,Producto_4,Cliente_8,2.19,10.02
Planta_3,Centro_1,Producto_5,Cliente_8,9.53,5.09
Planta_3,Centro_1,Producto_1,Cliente_9,5.77,4.1
Planta_3,Centro_1,Producto_2,Cliente_9,7.01,9.61
Planta_3,Centro_1,Producto_3,Cliente_9,5.26,9.26
Planta_3,Centro_1,Producto_4,Cliente_9,9.17,5.36
Planta_3,Centro_1,Producto_5,Cliente_9,2.18,13.34
Planta_3,Centro_1,Producto_1,Cliente_10,6.62,13.69
Planta_3,Centro_1,Producto_2,Cliente_10,6.78,12.72
Planta_3,Centro_1,Producto_3,Cliente_10,5.44,12.0
Planta_3,Centro_1,Producto_4,Cliente_10,9.3,9.87
Planta_3,Centro_1,Producto_5,Cliente_10,3.45,6.23
Planta_3,Centro_1,Producto_1,Cliente_11,3.59,5.96
Planta_3,Centro_1,Producto_2,Cliente_11,4.45,9.66
Planta_3,Centro_1,Producto_3,Cliente_11,6.7,8.12
Planta_3,Centro_1,Producto_4,Cliente_11,6.92,3.98
Planta_3,Centro_1,Producto_5,Cliente_11,2.7,5.06
Planta_3,Centro_1,Producto_1,Cliente_12,6.14,5.57
Planta_3,Centro_1,Producto_2,Cliente_12,4.27,7.8
Planta_3,Centro_1,Producto_3,Cliente_12,8.49,3.17
Planta_3,Centro_1,Producto_4,Cliente_12,7.2,11.03
Planta_3,Centro_1,Producto_5,Cliente_12,8.39,14.19
Planta_3,Centro_1,Producto_1,Cliente_13,2.16,4.85
Planta_3,Centro_1,Producto_2,Cliente_13,9.09,8.5
Planta_3,Centro_1,Producto_3,Cliente_13,6.52,10.96
Planta_3,Centro_1,Producto_4,Cliente_13,7.43,14.18
Planta_3,Centro_1,Producto_5,Cliente_13,9.98,11.64
Planta_3,Centro_1,Producto_1,Cliente_14,4.3,13.56
Planta_3,Centro_1,Producto_2,Cliente_14,2.39,5.77
Planta_3,Centro_1,Producto_3,Cliente_14,9.18,6.07
Planta_3,Centro_1,Producto_4,Cliente_14,3.77,4.66
Planta_3,Centro_1,Producto_5,Cliente_14,8.87,9.0
Planta_3,Centro_1,Producto_1,Cliente_15,7.4,5.87
Planta_3,Centro_1,Producto_2,Cliente_15,8.06,12.12
Planta_3,Centro_1,Producto_3,Cliente_15,4.5,7.93
Planta_3,Centro_1,Producto_4,Cliente_15,3.68,14.72
Planta_3,Centro_1,Producto_5,Cliente_15,7.16,14.21
Planta_3,Centro_1,Producto_1,Cliente_16,4.43,12.38
Planta_3,Centro_1,Producto_2,Cliente_16,8.13,11.3
Planta_3,Centro_1,Producto_3,Cliente_16,9.73,7.72
Planta_3,Centro_1,Producto_4,Cliente_16,3.05,11.06
Planta_3,Centro_1,Producto_5,Cliente_16,7.83,9.9
Planta_3,Centro_1,Producto_1,Cliente_17,3.65,9.05
Planta_3,Centro_1,Producto_2,Cliente_17,4.5,8.13
Planta_3,Centro_1,Producto_3,Cliente_17,7.16,11.94
Planta_3,Centro_1,Producto_4,Cliente_17,3.86,7.86
Planta_3,Centro_1,Producto_5,Cliente_17,4.15,5.38
Planta_3,Centro_1,Producto_1,Cliente_18,8.27,13.91
Planta_3,Centro_1,Producto_2,Cliente_18,4.96,12.02
Planta_3,Centro_1,Producto_3,Cliente_18,9.18,13.15
Planta_3,Centro_1,Producto_4,Cliente_18,3.46,14.48
Planta_3,Centro_1,Producto_5,Cliente_18,5.01,7.07
Planta_3,Centro_1,Producto_1,Cliente_19,2.5,8.83
Planta_3,Centro_1,Producto_2,Cliente_19,2.87,5.98
Planta_3,Centro_1,Producto_3,Cliente_19,4.54,12.71
Planta_3,Centro_1,Producto_4,Cliente_19,9.0,6.63
Planta_3,Centro_1,Producto_5,Cliente_19,8.87,13.29
Planta_3,Centro_1,Producto_1,Cliente_20,8.12,4.76
Planta_3,Centro_1,Producto_2,Cliente_20,7.52,14.34
Planta_3,Centro_1,Producto_3,Cliente_20,7.46,6.98
Planta_3,Centro_1,Producto_4,Cliente_20,6.0,10.75
Planta_3,Centro_1,Producto_5,Cliente_20,6.08,4.44
Planta_3,Centro_2,Producto_1,Cliente_1,4.5,12.63
Planta_3,Centro_2,Producto_2,Cliente_1,8.89,4.65
Planta_3,Centro_2,Producto_3,Cliente_1,9.62,6.95
Planta_3,Centro_2,Producto_4,Cliente_1,7.3,12.02
Planta_3,Centro_2,Producto_5,Cliente_1,8.5,14.35
Planta_3,Centro_2,Producto_1,Cliente_2,4.5,13.3
Planta_3,Centro_2,Producto_2,Cliente_2,3.05,11.46
Planta_3,Centro_2,Producto_3,Cliente_2,7.94,11.13
Planta_3,Centro_2,Producto_4,Cliente_2,4.02,13.48
